Seq,Chest,Height,Waist,Head,Foot,Weight
18675,83.500,175.300,72.000,57.500,26.400,56.300
18676,93.600,187.400,80.100,55.800,26.600,69.600
18677,106.700,183.000,101.700,60.700,27.400,92.900
18678,99.600,181.200,88.400,56.800,27.800,76.000
18679,90.100,172.300,86.900,56.900,26.300,67.500
18680,95.100,175.900,87.200,57.400,27.400,71.400
18681,118.200,187.300,115.800,59.600,28.100,113.900
18682,102.300,172.100,92.100,58.300,26.100,76.300
18683,123.100,178.800,116.500,57.700,28.500,109.200
18684,87.100,174.200,83.800,55.000,25.500,54.800
18685,86.600,169.400,77.000,59.500,25.400,59.100
18686,88.000,173.300,74.300,56.600,25.700,55.600
18687,114.500,175.100,103.800,60.700,28.800,93.400
18688,112.900,185.300,82.400,56.700,27.700,116.900
18689,103.400,174.500,98.200,62.700,27.200,78.200
18690,95.500,179.500,80.000,55.500,26.100,68.700
18691,89.000,167.500,85.000,57.500,26.200,64.000
18692,105.900,174.700,82.900,58.200,27.200,82.700
18693,75.000,168.100,69.900,57.800,25.100,59.000
18694,94.400,170.200,73.200,56.800,26.200,57.300
18695,103.100,176.300,95.500,61.600,26.800,80.600
18696,105.900,181.200,96.000,59.300,26.600,81.600
18697,81.600,178.900,70.100,57.900,28.800,55.500
18698,81.600,173.500,71.300,55.800,27.200,53.700
18699,82.600,167.200,65.900,57.300,25.700,53.100
18700,103.600,174.300,90.600,57.500,25.100,73.300
18701,90.900,171.500,80.400,58.900,27.200,62.500
18702,88.100,167.200,79.800,54.400,23.600,55.100
18703,113.700,183.400,105.100,61.100,27.800,104.100
18704,94.700,173.000,90.500,54.400,25.700,75.300
18705,101.500,177.900,89.200,60.900,28.700,75.500
18706,101.000,177.400,85.200,59.000,27.100,74.600
18707,105.200,180.100,91.900,60.800,28.700,81.200
18708,87.800,178.100,79.400,57.000,27.100,52.700
18709,94.300,175.300,89.700,56.900,26.600,67.300
18710,91.300,179.300,78.600,55.100,26.800,61.300
18711,100.800,172.100,97.300,60.400,25.700,77.800
18712,98.200,177.000,84.800,58.100,28.400,69.800
18713,89.200,175.400,82.800,59.700,26.800,72.800
18714,100.000,184.700,94.100,59.900,26.400,81.300
18715,108.100,181.400,95.900,60.200,27.300,83.400
18716,101.600,175.200,81.500,57.000,25.200,68.500
18717,86.900,172.000,73.900,57.100,26.100,52.700
18718,107.200,187.700,99.500,60.000,29.600,94.900
18719,105.100,172.600,95.700,60.900,24.900,78.900
18720,95.700,177.900,85.900,56.300,27.200,65.700
18721,92.400,182.800,80.900,60.600,28.900,68.200
18722,111.500,180.900,94.500,61.500,30.000,88.700
18723,100.600,185.300,84.400,61.700,27.000,68.400
18724,82.700,169.100,70.800,56.200,25.500,49.100
18725,83.600,188.800,75.200,60.600,27.800,57.100
18726,86.800,176.300,83.700,56.400,28.000,52.900
18727,87.900,174.800,77.600,59.400,29.800,57.300
18728,106.700,177.600,98.200,58.800,26.100,85.000
18729,103.900,174.500,100.700,62.200,29.300,79.100
18730,99.100,180.200,90.300,55.100,28.500,64.700
18731,93.400,169.500,73.400,57.400,26.600,57.500
18732,104.200,169.700,102.700,57.900,27.800,88.000
18733,99.500,182.200,88.500,59.700,29.000,59.000
18734,116.500,172.300,112.200,58.300,27.500,100.800
18735,104.300,178.300,104.600,59.300,25.600,88.000
18736,88.600,168.700,70.300,56.600,24.600,53.000
18737,87.400,174.800,69.900,57.000,24.900,59.200
18738,89.600,174.800,79.300,54.000,26.800,55.700
18739,86.700,171.300,79.100,61.100,31.100,58.900
18740,88.100,179.100,74.700,55.400,26.600,60.100
18741,91.300,166.100,93.300,58.400,29.600,68.000
18742,90.700,181.900,79.600,55.600,27.500,62.600
18743,98.200,180.800,91.400,56.900,27.700,80.300
18744,89.800,181.600,79.400,57.200,27.300,67.100
18745,93.400,167.300,85.900,56.200,27.200,66.400
18746,88.900,184.300,86.800,52.600,28.400,58.400
18747,100.300,176.100,91.900,59.900,27.200,78.500
18748,89.900,175.700,86.000,58.000,27.200,54.700
18749,95.900,177.700,84.100,62.900,27.000,71.100
18750,88.900,170.600,80.500,55.100,24.600,51.600
18751,109.000,172.900,109.400,61.900,26.800,94.800
18752,96.300,180.100,97.500,57.200,28.300,82.200
18753,92.600,182.600,81.300,59.300,27.700,62.100
18754,99.000,175.300,90.800,57.600,26.600,77.500
18755,97.300,170.000,88.400,58.200,25.000,68.300
18756,107.300,174.600,94.300,60.100,27.900,78.600
18757,90.200,166.400,83.200,58.500,26.600,72.000
18758,96.300,179.100,78.800,54.900,27.200,69.700
18759,90.400,182.600,75.600,59.400,27.800,63.200
18760,98.200,171.100,94.200,56.900,26.300,73.000
18761,78.400,170.300,70.700,61.400,24.600,49.900
18762,85.300,169.700,67.400,54.900,25.900,49.600
18763,93.800,177.300,91.800,57.500,27.200,73.800
18764,94.200,172.100,86.400,56.200,27.700,59.400
18765,90.400,181.800,89.000,56.600,28.300,73.100
18766,98.100,175.700,84.200,55.300,26.900,70.100
18767,77.300,178.100,81.000,59.600,26.700,59.000
18768,88.400,173.600,73.700,54.900,26.000,57.300
18769,108.800,169.800,97.300,60.900,24.900,80.200
18770,99.600,175.600,75.400,53.500,26.400,62.200
18771,101.900,172.000,102.000,60.500,27.500,78.900
18772,97.400,167.300,77.000,55.000,25.200,62.700
18773,97.900,167.400,88.200,60.600,26.000,67.900
18774,94.500,173.000,79.700,59.200,27.400,65.700
18775,89.900,170.600,84.600,61.400,29.900,63.800
18776,111.300,182.100,102.900,57.900,28.800,93.500
18777,94.800,169.900,87.100,56.800,25.400,72.300
18778,94.200,173.200,83.100,56.300,28.600,69.000
18779,107.700,179.200,103.800,58.300,27.800,86.800
18780,109.700,171.200,92.300,55.100,26.000,80.500
18781,105.900,180.000,95.000,60.400,30.200,91.400
18782,109.500,173.700,99.100,56.700,25.800,84.400
18783,101.100,172.600,116.600,58.200,27.600,59.000
18784,103.100,167.500,83.400,58.300,26.600,66.900
18785,91.200,177.400,81.400,57.600,26.400,68.300
18786,91.400,170.700,85.600,55.500,24.900,68.400
18787,95.000,166.600,86.300,59.300,25.300,57.200
18788,106.400,174.300,93.100,54.700,28.100,80.200
18789,101.700,164.900,88.900,60.200,26.100,70.400
18790,96.400,168.800,87.600,57.000,25.100,68.700
18791,96.600,176.200,91.300,56.600,26.000,68.300
18792,95.700,180.200,88.600,57.000,28.100,69.200
18793,94.500,171.000,88.200,58.300,26.500,64.300
18794,92.000,175.500,76.300,55.700,26.300,61.700
18795,94.500,174.600,82.900,59.900,26.300,66.500
18796,94.200,174.800,72.900,56.500,27.200,61.300
18797,99.400,173.000,89.900,63.000,26.000,70.600
18798,95.100,168.600,84.000,58.700,26.400,66.300
18799,91.400,170.900,108.800,59.000,26.900,62.900
18800,98.500,180.600,80.700,57.500,25.900,65.500
18801,85.700,184.800,74.200,59.800,26.100,59.000
18802,116.400,170.200,104.000,60.900,25.900,94.200
18803,90.800,181.500,87.400,57.900,25.100,76.700
18804,91.300,167.500,79.700,59.000,25.600,62.800
18805,87.100,168.600,77.700,61.400,26.400,60.500
18806,93.600,173.400,82.200,57.200,25.400,66.800
18807,101.000,178.900,94.400,56.300,28.900,87.000
18808,99.700,173.800,97.100,56.800,25.300,76.700
18809,94.900,171.100,88.500,59.600,26.700,61.800
18810,99.900,168.400,84.300,58.100,24.200,63.100
18811,95.700,180.400,86.200,59.200,30.000,71.300
18812,89.300,173.000,84.000,55.200,26.400,52.800
18813,108.000,177.300,100.700,60.500,27.200,85.100
18814,103.700,178.800,95.300,57.700,27.100,87.100
18815,83.900,170.600,74.500,59.800,26.300,49.400
18816,98.200,176.100,79.400,54.700,26.000,62.400
18817,89.000,171.100,78.000,57.000,25.900,59.000
18818,101.200,173.700,95.700,59.000,24.500,76.000
18819,111.700,175.000,95.900,59.800,27.800,83.200
18820,95.400,173.600,83.600,55.800,26.600,62.300
18821,88.900,182.700,79.100,59.300,28.300,58.100
18822,94.600,168.100,85.400,57.800,25.300,64.300
18823,96.700,180.000,90.000,58.900,29.000,79.600
18824,98.000,174.900,85.100,56.500,27.100,63.800
18825,75.900,164.400,71.900,60.200,26.000,45.300
18826,101.800,172.500,85.600,57.900,27.200,81.400
18827,97.700,175.900,92.700,59.400,26.200,78.300
18828,100.300,171.800,88.700,60.200,27.500,73.100
18829,92.400,168.600,77.400,58.100,25.800,59.200
18830,107.800,176.900,98.600,57.000,27.000,93.000
18831,89.400,169.100,75.700,56.800,26.900,57.800
18832,90.900,179.000,81.400,57.800,26.000,60.200
18833,88.600,178.600,92.800,61.300,26.200,79.900
18834,98.500,170.700,89.100,58.300,26.500,70.300
18835,98.500,170.700,90.500,60.600,25.700,75.800
18836,94.900,173.700,77.300,58.800,26.000,69.100
18837,92.500,163.000,81.700,59.600,26.700,62.900
18838,87.800,168.600,71.200,54.600,25.700,53.000
18839,92.800,177.000,82.000,58.000,27.300,67.200
18840,100.300,176.700,80.400,56.600,27.300,70.400
18841,84.400,176.200,72.000,61.900,27.700,54.700
18842,91.400,173.600,78.500,60.100,26.900,68.200
18843,83.200,168.900,69.900,60.000,27.300,53.900
18844,97.500,171.200,87.500,55.000,25.700,69.100
18845,101.300,173.900,104.600,62.000,26.200,92.100
18846,101.900,181.400,93.300,61.700,26.200,78.500
18847,94.100,182.900,86.300,62.000,26.300,75.100
18848,93.400,173.800,76.700,57.600,25.600,58.900
18849,90.900,169.000,85.000,56.600,26.400,64.300
18850,119.500,174.000,100.800,59.800,27.900,93.200
18851,85.100,177.900,73.500,55.800,27.500,59.000
18852,96.900,183.800,85.200,60.700,27.700,70.800
18853,102.700,178.700,94.300,61.000,27.100,80.600
18854,100.400,183.200,87.000,55.900,27.400,77.200
18855,83.700,175.700,75.400,56.800,26.700,60.400
18856,107.700,175.600,96.500,60.400,28.200,78.400
18857,93.500,177.300,83.100,57.900,31.700,59.000
18858,86.900,173.600,76.500,55.400,27.100,50.400
18859,88.700,169.300,78.900,60.800,25.600,63.700
18860,96.300,175.300,76.400,56.400,25.800,54.900
18861,88.700,179.600,72.400,57.600,26.900,63.000
18862,107.800,167.600,81.800,56.100,26.300,61.100
18863,83.800,174.800,95.600,60.200,28.900,52.700
18864,115.000,181.500,104.200,60.000,28.100,99.100
18865,88.900,166.700,77.600,59.300,26.000,57.900
18866,103.700,173.800,91.100,56.300,25.800,82.300
18867,104.000,179.000,95.600,58.200,27.500,83.900
18868,115.400,185.400,104.300,56.800,27.700,98.700
18869,97.900,177.400,86.100,55.300,28.700,79.500
18870,93.700,179.100,79.400,55.000,26.800,68.700
18871,89.800,166.300,79.600,61.400,28.900,57.200
18872,105.600,181.900,79.600,55.300,26.500,74.000
18873,85.000,174.100,77.100,58.200,27.100,62.000
18874,102.400,181.400,83.100,62.500,27.600,74.100
18875,96.000,182.600,93.200,60.300,27.900,78.100
18876,92.500,175.400,80.100,56.100,26.000,59.400
18877,103.600,174.400,98.000,61.000,27.100,80.200
18878,104.500,175.900,93.000,56.400,26.600,79.800
18879,79.500,169.500,72.600,55.500,26.700,52.100
18880,103.700,174.100,83.900,59.300,26.300,69.300
18881,91.000,176.100,89.900,57.300,26.900,68.500
18882,96.600,170.600,75.700,55.200,25.700,60.700
18883,98.000,181.500,92.000,58.200,28.500,79.800
18884,106.100,181.300,95.100,58.000,27.000,89.900
18885,96.900,178.700,87.500,56.900,26.600,77.800
18886,85.200,172.300,68.700,56.400,25.400,50.200
18887,86.100,188.600,77.200,58.200,28.500,59.000
18888,82.400,170.200,70.100,56.700,24.800,52.400
18889,87.000,175.600,76.900,59.000,26.600,56.200
18890,101.900,180.100,82.800,56.100,27.200,75.600
18891,96.000,178.200,81.600,60.900,27.300,70.000
18892,104.300,168.000,96.400,57.300,25.100,76.700
18893,93.200,175.000,85.200,57.100,27.000,66.100
18894,116.300,173.700,104.900,61.200,28.200,97.400
18895,87.500,172.100,78.700,59.100,26.100,60.800
18896,88.700,175.900,75.800,57.300,26.200,57.900
18897,93.500,177.300,86.500,59.000,27.400,73.600
18898,85.000,174.200,81.100,57.100,26.800,61.100
18899,99.700,177.800,98.700,61.700,28.200,85.700
18900,96.100,172.600,82.400,57.700,26.800,65.800
18901,92.200,167.500,76.500,59.800,26.700,60.000
18902,103.700,190.300,101.100,59.500,29.600,98.400
18903,96.100,173.400,86.100,60.600,27.100,69.200
18904,101.800,180.500,88.600,57.600,27.400,76.900
18905,115.800,177.500,110.000,61.200,26.800,94.300
18906,102.500,174.800,84.800,58.700,26.500,71.100
18907,96.800,176.500,88.600,61.100,28.000,74.900
18908,102.200,176.700,96.000,57.900,26.700,84.500
18909,103.900,180.200,97.100,62.700,28.400,80.000
18910,109.200,177.300,100.500,56.800,26.800,95.000
18911,93.600,182.600,83.000,57.800,26.900,69.300
18912,96.100,171.400,81.700,55.600,25.300,62.900
18913,85.400,177.000,74.000,58.100,26.300,55.300
18914,101.200,177.800,90.800,57.200,26.500,82.600
18915,108.000,183.200,96.300,60.100,27.300,59.000
18916,109.200,165.900,93.200,58.000,25.800,77.400
18917,97.900,171.800,93.300,57.500,27.200,59.000
18918,85.000,171.700,70.900,54.400,26.100,49.800
18919,84.300,169.500,76.100,57.700,25.800,54.100
18920,92.400,175.300,79.200,54.000,25.500,67.400
18921,93.300,174.100,74.400,60.100,26.100,57.500
18922,91.000,166.000,75.300,59.300,25.100,54.800
18923,90.300,160.500,86.300,55.600,26.300,60.200
18924,112.200,166.900,92.300,59.000,26.100,84.900
18925,95.400,176.200,88.100,58.900,26.800,70.300
18926,95.200,172.700,75.200,55.000,26.300,55.700
18927,118.800,177.600,113.000,62.800,27.200,101.200
18928,88.900,182.200,76.400,59.000,28.800,63.100
18929,92.200,168.800,75.000,56.200,27.400,57.900
18930,112.600,176.500,87.800,55.900,26.500,93.300
18931,82.300,180.400,72.600,59.400,28.100,56.100
18932,92.600,167.400,85.600,58.800,25.700,63.300
18933,86.700,182.200,85.800,57.700,28.500,69.300
18934,100.800,179.300,88.100,58.800,27.100,72.800
18935,83.400,175.400,66.900,55.600,26.200,52.500
18936,85.000,163.400,73.300,59.400,25.700,45.500
18937,94.100,176.000,92.500,60.800,30.800,77.900
18938,96.900,170.800,77.200,56.300,27.400,68.700
18939,91.300,164.200,80.800,59.800,26.100,59.900
18940,87.800,171.500,82.500,59.600,26.500,53.400
18941,95.900,182.700,89.300,57.700,27.800,73.100
18942,92.200,169.600,75.100,58.500,25.400,59.500
18943,102.600,178.500,111.700,60.500,28.000,59.000
18944,93.400,176.500,87.200,58.600,28.000,58.100
18945,118.200,179.900,115.800,62.400,28.500,115.800
18946,98.700,170.800,65.300,55.700,26.200,66.900
18947,85.500,171.200,78.500,57.700,27.200,59.800
18948,100.600,164.200,90.300,58.500,25.200,73.500
18949,96.200,167.900,104.200,59.700,25.500,85.000
18950,111.100,173.900,108.700,57.300,27.100,94.700
18951,95.500,177.000,92.600,57.500,27.500,76.700
18952,100.500,174.800,81.600,59.100,26.500,69.800
18953,91.800,168.100,79.400,58.000,25.000,62.800
18954,105.000,177.200,90.300,58.400,26.900,77.900
18955,106.000,177.900,93.100,60.000,28.100,84.800
18956,98.800,189.100,94.500,56.200,29.400,80.300
18957,96.700,184.600,91.400,62.700,27.700,69.500
18958,94.300,176.900,88.700,55.700,26.800,76.700
18959,89.800,176.200,79.100,59.600,27.800,63.700
18960,87.300,165.500,87.900,59.200,26.900,53.200
18961,81.300,169.100,67.600,58.200,26.200,46.800
18962,96.300,172.100,87.900,54.900,27.200,72.500
18963,95.000,170.100,84.000,61.100,27.400,68.800
18964,90.800,183.000,76.500,55.900,27.000,58.800
18965,112.500,172.900,108.300,62.100,27.300,90.300
18966,117.300,172.200,107.100,59.100,27.800,104.800
18967,85.500,170.800,75.500,59.900,26.100,59.000
18968,103.800,179.800,86.800,59.500,29.600,75.900
18969,86.900,171.500,70.800,57.100,24.800,54.500
18970,93.900,165.200,80.000,55.700,25.200,60.400
18971,101.300,177.000,94.600,60.200,27.500,82.500
18972,97.200,171.400,83.100,58.200,26.300,68.700
18973,101.800,177.100,90.700,58.300,25.700,80.600
18974,106.700,188.200,92.600,58.200,29.600,88.300
18975,108.900,168.900,101.400,58.800,24.700,90.800
18976,95.600,181.100,83.200,56.300,28.300,66.700
18977,99.000,188.100,89.900,62.500,27.100,79.900
18978,88.600,168.500,68.400,53.200,25.400,47.700
18979,99.900,178.100,88.000,57.500,26.000,76.500
18980,97.900,171.600,83.000,59.700,26.100,68.400
18981,98.800,172.200,80.500,60.000,27.000,65.600
18982,93.700,172.300,79.000,57.300,26.500,65.600
18983,113.700,172.200,114.800,60.100,26.700,102.200
18984,100.300,172.800,81.800,55.400,25.600,64.100
18985,101.600,176.400,89.700,62.400,28.300,81.200
18986,98.500,175.200,84.500,58.300,26.500,65.100
18987,88.900,171.800,81.400,57.600,24.400,58.200
18988,111.500,172.200,94.100,56.700,26.300,85.300
18989,81.500,169.500,64.600,56.900,24.700,59.000
18990,90.800,173.600,85.800,60.300,27.500,58.200
18991,98.900,168.200,84.300,55.200,28.900,68.300
18992,100.400,182.800,93.400,56.100,27.300,81.400
18993,95.200,167.700,85.400,55.600,26.600,66.900
18994,99.700,179.000,86.600,57.800,27.000,72.200
18995,100.700,170.900,95.900,61.700,26.200,81.000
18996,102.600,171.700,78.300,54.500,25.600,70.000
18997,80.500,171.000,72.200,56.400,27.000,55.500
18998,105.100,180.700,93.300,59.600,27.200,78.000
18999,103.000,171.900,93.900,62.700,26.800,79.300
19000,100.900,177.400,68.300,55.300,26.600,78.500
19001,87.200,176.500,74.100,57.100,26.000,60.700
19002,84.600,169.100,67.300,57.300,24.100,51.500
19003,86.500,175.800,84.200,60.900,28.100,62.000
19004,93.400,175.600,77.900,54.600,25.600,62.800
19005,97.000,181.400,89.200,60.900,29.200,74.200
19006,91.100,172.100,82.200,56.200,24.900,67.500
19007,108.600,184.900,104.900,62.000,28.400,59.000
19008,92.400,176.800,77.300,55.200,25.900,64.700
19009,90.100,173.900,77.900,60.200,27.600,62.700
19010,90.200,174.500,77.800,58.800,27.900,58.600
19011,95.000,173.200,84.400,59.600,27.200,69.400
19012,94.100,168.300,76.000,58.300,25.800,57.800
19013,86.500,175.400,80.800,58.700,26.200,59.000
19014,86.800,168.900,68.900,55.000,24.000,52.800
19015,83.900,167.400,72.700,56.500,25.300,60.000
19016,111.100,178.800,110.200,58.100,26.600,101.400
19017,100.800,178.400,86.000,62.600,27.200,74.000
19018,107.900,172.400,95.900,57.800,26.400,80.900
19019,92.700,170.500,84.300,56.300,25.100,70.000
19020,97.800,178.200,86.000,54.200,26.200,63.300
19021,86.500,169.900,72.400,58.900,24.800,51.700
19022,88.800,175.500,63.800,55.100,25.500,58.500
19023,82.500,173.400,70.600,57.500,25.500,54.600
19024,95.600,182.000,77.400,59.100,28.500,64.800
19025,106.800,172.300,98.000,61.200,26.100,80.600
19026,96.500,176.200,79.400,57.400,26.600,62.900
19027,93.100,177.300,83.600,60.000,27.400,68.600
19028,92.500,167.300,66.200,55.800,25.100,55.600
19029,99.800,176.200,85.100,60.200,27.800,68.100
19030,96.900,171.400,87.300,61.100,27.800,68.800
19031,116.300,182.000,103.000,60.000,28.800,99.900
19032,89.300,176.100,72.100,57.600,26.300,60.700
19033,82.700,163.000,64.600,58.100,25.000,50.100
19034,96.300,179.300,88.300,57.500,26.300,77.500
19035,85.500,175.800,76.100,57.000,27.500,62.400
19036,96.000,172.400,85.900,57.900,24.700,65.200
19037,95.000,174.800,93.400,60.400,25.900,59.000
19038,93.900,172.400,75.300,56.100,26.500,60.000
19039,83.400,174.900,75.100,60.900,29.000,57.300
19040,88.800,185.500,77.600,57.100,28.200,69.000
19041,80.500,175.200,67.800,56.500,27.600,47.800
19042,101.800,179.700,84.100,58.000,26.700,80.700
19043,83.900,170.100,70.900,56.200,25.200,54.600
19044,96.800,170.600,83.800,57.900,26.400,64.000
19045,85.500,179.600,71.100,59.700,29.100,57.100
19046,90.600,173.200,71.500,58.100,26.400,51.500
19047,113.600,169.600,106.500,60.100,26.200,92.500
19048,94.200,165.800,80.300,57.900,24.400,56.900
19049,90.700,171.500,81.900,59.500,26.700,56.300
19050,109.700,178.500,93.600,58.100,27.400,90.000
19051,99.000,183.800,92.200,61.200,27.800,59.000
19052,86.500,171.500,69.900,54.700,24.800,52.300
19053,93.800,166.600,84.600,58.600,27.800,67.000
19054,96.400,168.600,85.400,58.500,27.300,72.800
19055,95.000,183.500,86.500,56.400,28.800,74.100
19056,93.600,171.400,83.100,59.100,25.700,57.700
19057,92.700,172.500,78.200,58.600,27.100,63.300
19058,83.700,176.200,76.500,55.000,26.700,50.500
19059,97.200,166.300,83.000,59.100,25.800,56.300
19060,91.000,173.300,75.400,57.900,26.600,54.900
19061,103.100,179.400,96.300,59.100,26.800,82.300
19062,103.700,182.600,83.200,58.700,27.400,80.200
19063,94.500,172.300,87.300,61.800,26.200,66.500
19064,115.600,182.200,102.200,60.500,25.700,99.600
19065,84.200,164.800,92.300,57.200,25.900,53.500
19066,98.600,171.400,82.600,56.200,27.500,76.600
19067,97.900,177.600,85.900,60.300,27.200,68.900
